id,cluster
204_Jordin Sparks - One Step At A Time (Official Video)_clip5,-1
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip0,-1
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip1,-1
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip2,-1
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip3,-1
205_Surf Mesa - ily (i love you baby) (feat. Emilee) (Official Audio)_clip4,-1
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip0,-1
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip1,-1
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip2,-1
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip3,-1
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip4,-1
206_Sabrina Carpenter - Eyes Wide Open (Official Video)_clip5,-1
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip0,-1
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip1,-1
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip2,-1
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip3,-1
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip4,-1
207_Far East Movement - Rocketeer ft. Ryan Tedder_clip5,-1
208_Mariah Carey - Fantasy (Official 4K Video)_clip0,-1
208_Mariah Carey - Fantasy (Official 4K Video)_clip1,-1
208_Mariah Carey - Fantasy (Official 4K Video)_clip2,-1
208_Mariah Carey - Fantasy (Official 4K Video)_clip3,-1
208_Mariah Carey - Fantasy (Official 4K Video)_clip4,-1
208_Mariah Carey - Fantasy (Official 4K Video)_clip5,-1
208_Mariah Carey - Fantasy (Official 4K Video)_clip6,-1
209_Ariana Grande - Be Alright (Official Audio)_clip0,-1
209_Ariana Grande - Be Alright (Official Audio)_clip1,-1
209_Ariana Grande - Be Alright (Official Audio)_clip2,-1
209_Ariana Grande - Be Alright (Official Audio)_clip3,-1
209_Ariana Grande - Be Alright (Official Audio)_clip4,-1
210_Say You Won't Let Go_clip0,-1
210_Say You Won't Let Go_clip1,-1
210_Say You Won't Let Go_clip2,-1
210_Say You Won't Let Go_clip3,-1
210_Say You Won't Let Go_clip4,-1
210_Say You Won't Let Go_clip5,-1
211_Dancing With A Stranger_clip0,-1
211_Dancing With A Stranger_clip1,-1
211_Dancing With A Stranger_clip2,-1
211_Dancing With A Stranger_clip3,-1
211_Dancing With A Stranger_clip4,-1
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip0,-1
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip1,-1
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip2,-1
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip3,-1
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip4,-1
212_Trust Fund Baby - Why Don't We [Official Music Video]_clip5,-1
213_8 Letters - Why Don't We [Official Music Video]_clip0,-1
213_8 Letters - Why Don't We [Official Music Video]_clip1,-1
213_8 Letters - Why Don't We [Official Music Video]_clip2,-1
213_8 Letters - Why Don't We [Official Music Video]_clip3,-1
213_8 Letters - Why Don't We [Official Music Video]_clip4,-1
215_Sabrina Carpenter - Why (Official Video)_clip0,-1
215_Sabrina Carpenter - Why (Official Video)_clip1,-1
215_Sabrina Carpenter - Why (Official Video)_clip2,-1
215_Sabrina Carpenter - Why (Official Video)_clip3,-1
215_Sabrina Carpenter - Why (Official Video)_clip4,-1
215_Sabrina Carpenter - Why (Official Video)_clip5,-1
215_Sabrina Carpenter - Why (Official Video)_clip6,-1
215_Sabrina Carpenter - Why (Official Video)_clip7,-1
216_Gnarls Barkley - Crazy (Official Video) [4K Remaster]_clip0,-1
216_Gnarls Barkley - Crazy (Official Video) [4K Remaster]_clip1,-1
216_Gnarls Barkley - Crazy (Official Video) [4K Remaster]_clip2,-1
216_Gnarls Barkley - Crazy (Official Video) [4K Remaster]_clip3,-1
216_Gnarls Barkley - Crazy (Official Video) [4K Remaster]_clip4,-1
217_Destiny's Child - Emotion (Official HD Video)_clip0,-1
217_Destiny's Child - Emotion (Official HD Video)_clip1,-1
217_Destiny's Child - Emotion (Official HD Video)_clip2,-1
217_Destiny's Child - Emotion (Official HD Video)_clip3,-1
217_Destiny's Child - Emotion (Official HD Video)_clip4,-1
217_Destiny's Child - Emotion (Official HD Video)_clip5,-1
217_Destiny's Child - Emotion (Official HD Video)_clip6,-1
218_Attention_clip0,-1
218_Attention_clip1,-1
218_Attention_clip2,-1
218_Attention_clip3,-1
218_Attention_clip4,-1
218_Attention_clip5,-1
219_Norah Jones - Don't Know Why_clip0,-1
219_Norah Jones - Don't Know Why_clip1,-1
219_Norah Jones - Don't Know Why_clip2,-1
219_Norah Jones - Don't Know Why_clip3,-1
219_Norah Jones - Don't Know Why_clip4,-1
220_Ariana Grande - No Tears Left To Cry (Lyrics)_clip0,-1
220_Ariana Grande - No Tears Left To Cry (Lyrics)_clip1,-1
220_Ariana Grande - No Tears Left To Cry (Lyrics)_clip2,-1
220_Ariana Grande - No Tears Left To Cry (Lyrics)_clip3,-1
220_Ariana Grande - No Tears Left To Cry (Lyrics)_clip4,-1
220_Ariana Grande - No Tears Left To Cry (Lyrics)_clip5,-1
221_Backstreet Boys - Don't Go Breaking My Heart (Official Video)_clip0,-1
221_Backstreet Boys - Don't Go Breaking My Heart (Official Video)_clip1,-1
221_Backstreet Boys - Don't Go Breaking My Heart (Official Video)_clip2,-1
221_Backstreet Boys - Don't Go Breaking My Heart (Official Video)_clip3,-1
221_Backstreet Boys - Don't Go Breaking My Heart (Official Video)_clip4,-1
221_Backstreet Boys - Don't Go Breaking My Heart (Official Video)_clip5,-1
221_Backstreet Boys - Don't Go Breaking My Heart (Official Video)_clip6,-1
222_Dan + Shay - Speechless (Icon Video)_clip0,-1
222_Dan + Shay - Speechless (Icon Video)_clip1,-1
222_Dan + Shay - Speechless (Icon Video)_clip2,-1
222_Dan + Shay - Speechless (Icon Video)_clip3,-1
222_Dan + Shay - Speechless (Icon Video)_clip4,-1
222_Dan + Shay - Speechless (Icon Video)_clip5,-1
223_SHAED - Trampoline (Official Video)_clip0,-1
223_SHAED - Trampoline (Official Video)_clip1,-1
223_SHAED - Trampoline (Official Video)_clip2,-1
223_SHAED - Trampoline (Official Video)_clip3,-1
223_SHAED - Trampoline (Official Video)_clip4,-1
224_The Chainsmokers ft. Halsey - Closer (Lyrics)_clip0,-1
224_The Chainsmokers ft. Halsey - Closer (Lyrics)_clip1,-1
224_The Chainsmokers ft. Halsey - Closer (Lyrics)_clip2,-1
224_The Chainsmokers ft. Halsey - Closer (Lyrics)_clip3,-1
224_The Chainsmokers ft. Halsey - Closer (Lyrics)_clip4,-1
224_The Chainsmokers ft. Halsey - Closer (Lyrics)_clip5,-1
224_The Chainsmokers ft. Halsey - Closer (Lyrics)_clip6,-1
225_Charlie Puth - The Way I Am [Official Video]_clip0,-1
225_Charlie Puth - The Way I Am [Official Video]_clip1,-1
225_Charlie Puth - The Way I Am [Official Video]_clip2,-1
225_Charlie Puth - The Way I Am [Official Video]_clip3,-1
225_Charlie Puth - The Way I Am [Official Video]_clip4,-1
226_Michael Bublé - It's A Beautiful Day [Official Music Video] (New 4K Upgrade)_clip0,-1
226_Michael Bublé - It's A Beautiful Day [Official Music Video] (New 4K Upgrade)_clip1,-1
226_Michael Bublé - It's A Beautiful Day [Official Music Video] (New 4K Upgrade)_clip2,-1
226_Michael Bublé - It's A Beautiful Day [Official Music Video] (New 4K Upgrade)_clip3,-1
226_Michael Bublé - It's A Beautiful Day [Official Music Video] (New 4K Upgrade)_clip4,-1
226_Michael Bublé - It's A Beautiful Day [Official Music Video] (New 4K Upgrade)_clip5,-1
227_Sage the Gemini - Now & Later [Official Music Video]_clip0,-1
227_Sage the Gemini - Now & Later [Official Music Video]_clip1,-1
227_Sage the Gemini - Now & Later [Official Music Video]_clip2,-1
227_Sage the Gemini - Now & Later [Official Music Video]_clip3,-1
227_Sage the Gemini - Now & Later [Official Music Video]_clip4,-1
228_Russell Dickerson - Yours (Official Video)_clip0,-1
228_Russell Dickerson - Yours (Official Video)_clip1,-1
228_Russell Dickerson - Yours (Official Video)_clip2,-1
228_Russell Dickerson - Yours (Official Video)_clip3,-1
228_Russell Dickerson - Yours (Official Video)_clip4,-1
228_Russell Dickerson - Yours (Official Video)_clip5,-1
229_Zedd - I Want You To Know ft. Selena Gomez (Official Audio)_clip0,-1
229_Zedd - I Want You To Know ft. Selena Gomez (Official Audio)_clip1,-1
229_Zedd - I Want You To Know ft. Selena Gomez (Official Audio)_clip2,-1
229_Zedd - I Want You To Know ft. Selena Gomez (Official Audio)_clip3,-1
229_Zedd - I Want You To Know ft. Selena Gomez (Official Audio)_clip4,-1
229_Zedd - I Want You To Know ft. Selena Gomez (Official Audio)_clip5,-1
229_Zedd - I Want You To Know ft. Selena Gomez (Official Audio)_clip6,-1
230_Five for Fighting - 100 Years_clip0,-1
230_Five for Fighting - 100 Years_clip1,-1
230_Five for Fighting - 100 Years_clip2,-1
230_Five for Fighting - 100 Years_clip3,-1
230_Five for Fighting - 100 Years_clip4,-1
230_Five for Fighting - 100 Years_clip5,-1
230_Five for Fighting - 100 Years_clip6,-1
231_Alicia Keys - Superwoman (Official Video)_clip0,-1
231_Alicia Keys - Superwoman (Official Video)_clip1,-1
231_Alicia Keys - Superwoman (Official Video)_clip2,-1
231_Alicia Keys - Superwoman (Official Video)_clip3,-1
231_Alicia Keys - Superwoman (Official Video)_clip4,-1
231_Alicia Keys - Superwoman (Official Video)_clip5,-1
231_Alicia Keys - Superwoman (Official Video)_clip6,-1
232_Tori Kelly - Dear No One (Official Video)_clip0,-1
232_Tori Kelly - Dear No One (Official Video)_clip1,-1
232_Tori Kelly - Dear No One (Official Video)_clip2,-1
232_Tori Kelly - Dear No One (Official Video)_clip3,-1
232_Tori Kelly - Dear No One (Official Video)_clip4,-1
232_Tori Kelly - Dear No One (Official Video)_clip5,-1
233_Jesse McCartney - Leavin'_clip0,-1
233_Jesse McCartney - Leavin'_clip1,-1
233_Jesse McCartney - Leavin'_clip2,-1
233_Jesse McCartney - Leavin'_clip3,-1
233_Jesse McCartney - Leavin'_clip4,-1
233_Jesse McCartney - Leavin'_clip5,-1
234_The Wanted - We Own The Night_clip0,-1
234_The Wanted - We Own The Night_clip1,-1
234_The Wanted - We Own The Night_clip2,-1
234_The Wanted - We Own The Night_clip3,-1
234_The Wanted - We Own The Night_clip4,-1
234_The Wanted - We Own The Night_clip5,-1
235_Tori Kelly - Should’ve Been Us (Official Video)_clip0,-1
235_Tori Kelly - Should’ve Been Us (Official Video)_clip1,-1
235_Tori Kelly - Should’ve Been Us (Official Video)_clip2,-1
235_Tori Kelly - Should’ve Been Us (Official Video)_clip3,-1
235_Tori Kelly - Should’ve Been Us (Official Video)_clip4,-1
236_Hilary Duff - Sparks (Fan Demanded Version)_clip0,-1
236_Hilary Duff - Sparks (Fan Demanded Version)_clip1,-1
236_Hilary Duff - Sparks (Fan Demanded Version)_clip2,-1
236_Hilary Duff - Sparks (Fan Demanded Version)_clip3,-1
236_Hilary Duff - Sparks (Fan Demanded Version)_clip4,-1
237_Jeremy Zucker - comethru (Lyrics)_clip0,-1
237_Jeremy Zucker - comethru (Lyrics)_clip1,-1
237_Jeremy Zucker - comethru (Lyrics)_clip2,-1
237_Jeremy Zucker - comethru (Lyrics)_clip3,-1
237_Jeremy Zucker - comethru (Lyrics)_clip4,-1
238_Nick Jonas - Levels_clip0,-1
238_Nick Jonas - Levels_clip1,-1
238_Nick Jonas - Levels_clip2,-1
238_Nick Jonas - Levels_clip3,-1
238_Nick Jonas - Levels_clip4,-1
239_Hooked - Why Don't We [Official Music Video]_clip0,-1
239_Hooked - Why Don't We [Official Music Video]_clip1,-1
239_Hooked - Why Don't We [Official Music Video]_clip2,-1
239_Hooked - Why Don't We [Official Music Video]_clip3,-1
239_Hooked - Why Don't We [Official Music Video]_clip4,-1
239_Hooked - Why Don't We [Official Music Video]_clip5,-1
240_G.R.L. - Vacation (Official Video)_clip0,-1
240_G.R.L. - Vacation (Official Video)_clip1,-1
240_G.R.L. - Vacation (Official Video)_clip2,-1
240_G.R.L. - Vacation (Official Video)_clip3,-1
240_G.R.L. - Vacation (Official Video)_clip4,-1
240_G.R.L. - Vacation (Official Video)_clip5,-1
240_G.R.L. - Vacation (Official Video)_clip6,-1
241_Better - Khalid (Lyrics)_clip0,-1
241_Better - Khalid (Lyrics)_clip1,-1
241_Better - Khalid (Lyrics)_clip2,-1
241_Better - Khalid (Lyrics)_clip3,-1
241_Better - Khalid (Lyrics)_clip4,-1
241_Better - Khalid (Lyrics)_clip5,-1
241_Better - Khalid (Lyrics)_clip6,-1
"242_Drake - Hold On, We're Going Home_clip0",-1
"242_Drake - Hold On, We're Going Home_clip1",-1
"242_Drake - Hold On, We're Going Home_clip2",-1
"242_Drake - Hold On, We're Going Home_clip3",-1
"242_Drake - Hold On, We're Going Home_clip4",-1
"242_Drake - Hold On, We're Going Home_clip5",-1
243_Marshmello & Halsey - Be Kind (Official Music Video)_clip0,-1
243_Marshmello & Halsey - Be Kind (Official Music Video)_clip1,-1
243_Marshmello & Halsey - Be Kind (Official Music Video)_clip2,-1
243_Marshmello & Halsey - Be Kind (Official Music Video)_clip3,-1
243_Marshmello & Halsey - Be Kind (Official Music Video)_clip4,-1
244_Miley Cyrus - The Climb ( Lyrics⧸Songtext )_clip0,-1
244_Miley Cyrus - The Climb ( Lyrics⧸Songtext )_clip1,-1
244_Miley Cyrus - The Climb ( Lyrics⧸Songtext )_clip2,-1
244_Miley Cyrus - The Climb ( Lyrics⧸Songtext )_clip3,-1
244_Miley Cyrus - The Climb ( Lyrics⧸Songtext )_clip4,-1
244_Miley Cyrus - The Climb ( Lyrics⧸Songtext )_clip5,-1
244_Miley Cyrus - The Climb ( Lyrics⧸Songtext )_clip6,-1
244_Miley Cyrus - The Climb ( Lyrics⧸Songtext )_clip7,0
244_Miley Cyrus - The Climb ( Lyrics⧸Songtext )_clip8,0
"245_10,000 Hours - Dan + Shay, Justin Bieber ｜ Lyric Video_clip0",-1
"245_10,000 Hours - Dan + Shay, Justin Bieber ｜ Lyric Video_clip1",-1
"245_10,000 Hours - Dan + Shay, Justin Bieber ｜ Lyric Video_clip2",-1
"245_10,000 Hours - Dan + Shay, Justin Bieber ｜ Lyric Video_clip3",-1
246_Niall Horan - On The Loose (Official Video)_clip0,-1
246_Niall Horan - On The Loose (Official Video)_clip1,-1
246_Niall Horan - On The Loose (Official Video)_clip2,-1
246_Niall Horan - On The Loose (Official Video)_clip3,-1
246_Niall Horan - On The Loose (Official Video)_clip4,-1
246_Niall Horan - On The Loose (Official Video)_clip5,-1
246_Niall Horan - On The Loose (Official Video)_clip6,-1
247_Halo - Beyoncé (Lyrics)_clip0,-1
247_Halo - Beyoncé (Lyrics)_clip1,-1
247_Halo - Beyoncé (Lyrics)_clip2,-1
247_Halo - Beyoncé (Lyrics)_clip3,-1
247_Halo - Beyoncé (Lyrics)_clip4,-1
247_Halo - Beyoncé (Lyrics)_clip5,-1
247_Halo - Beyoncé (Lyrics)_clip6,-1
247_Halo - Beyoncé (Lyrics)_clip7,-1
248_I'm Not The Only One_clip0,-1
248_I'm Not The Only One_clip1,-1
248_I'm Not The Only One_clip2,-1
248_I'm Not The Only One_clip3,-1
248_I'm Not The Only One_clip4,-1
248_I'm Not The Only One_clip5,-1
248_I'm Not The Only One_clip6,-1
249_Stevie Wonder - Faith ft. Ariana Grande_clip0,-1
249_Stevie Wonder - Faith ft. Ariana Grande_clip1,-1
249_Stevie Wonder - Faith ft. Ariana Grande_clip2,-1
249_Stevie Wonder - Faith ft. Ariana Grande_clip3,-1
250_Rascal Flatts - What hurts the most + Lyrics_clip0,-1
250_Rascal Flatts - What hurts the most + Lyrics_clip1,-1
250_Rascal Flatts - What hurts the most + Lyrics_clip2,-1
250_Rascal Flatts - What hurts the most + Lyrics_clip3,-1
250_Rascal Flatts - What hurts the most + Lyrics_clip4,-1
250_Rascal Flatts - What hurts the most + Lyrics_clip5,-1
251_Sabrina Carpenter - Almost Love (Official Video)_clip0,-1
251_Sabrina Carpenter - Almost Love (Official Video)_clip1,-1
251_Sabrina Carpenter - Almost Love (Official Video)_clip2,-1
251_Sabrina Carpenter - Almost Love (Official Video)_clip3,-1
251_Sabrina Carpenter - Almost Love (Official Video)_clip4,-1
251_Sabrina Carpenter - Almost Love (Official Video)_clip5,-1
252_Keane - Somewhere Only We Know (Lyrics)_clip0,-1
252_Keane - Somewhere Only We Know (Lyrics)_clip1,-1
252_Keane - Somewhere Only We Know (Lyrics)_clip2,-1
252_Keane - Somewhere Only We Know (Lyrics)_clip3,-1
252_Keane - Somewhere Only We Know (Lyrics)_clip4,-1
252_Keane - Somewhere Only We Know (Lyrics)_clip5,-1
252_Keane - Somewhere Only We Know (Lyrics)_clip6,-1
253_Justin Bieber & BloodPop® - Friends [Official Audio]_clip0,-1
253_Justin Bieber & BloodPop® - Friends [Official Audio]_clip1,-1
253_Justin Bieber & BloodPop® - Friends [Official Audio]_clip2,-1
253_Justin Bieber & BloodPop® - Friends [Official Audio]_clip3,-1
253_Justin Bieber & BloodPop® - Friends [Official Audio]_clip4,-1
254_Jesse McCartney - Beautiful Soul (Official Video)_clip0,-1
254_Jesse McCartney - Beautiful Soul (Official Video)_clip1,-1
254_Jesse McCartney - Beautiful Soul (Official Video)_clip2,-1
254_Jesse McCartney - Beautiful Soul (Official Video)_clip3,-1
254_Jesse McCartney - Beautiful Soul (Official Video)_clip4,-1
254_Jesse McCartney - Beautiful Soul (Official Video)_clip5,-1
255_The Saturdays - What About Us_clip0,-1
255_The Saturdays - What About Us_clip1,-1
255_The Saturdays - What About Us_clip2,-1
255_The Saturdays - What About Us_clip3,-1
255_The Saturdays - What About Us_clip4,-1
255_The Saturdays - What About Us_clip5,-1
256_Echosmith - Cool Kids [Official Web Video]_clip0,-1
256_Echosmith - Cool Kids [Official Web Video]_clip1,-1
256_Echosmith - Cool Kids [Official Web Video]_clip2,-1
256_Echosmith - Cool Kids [Official Web Video]_clip3,-1
256_Echosmith - Cool Kids [Official Web Video]_clip4,-1
256_Echosmith - Cool Kids [Official Web Video]_clip5,-1
256_Echosmith - Cool Kids [Official Web Video]_clip6,-1
257_Sabrina Carpenter - Sue Me_clip0,-1
257_Sabrina Carpenter - Sue Me_clip1,-1
257_Sabrina Carpenter - Sue Me_clip2,-1
257_Sabrina Carpenter - Sue Me_clip3,-1
257_Sabrina Carpenter - Sue Me_clip4,-1
258_Rude_clip0,-1
258_Rude_clip1,-1
258_Rude_clip2,-1
258_Rude_clip3,-1
258_Rude_clip4,-1
258_Rude_clip5,-1
259_Emotions - Ariana Grande (Mariah Carey cover)_clip0,-1
259_Emotions - Ariana Grande (Mariah Carey cover)_clip1,-1
259_Emotions - Ariana Grande (Mariah Carey cover)_clip2,-1
259_Emotions - Ariana Grande (Mariah Carey cover)_clip3,-1
259_Emotions - Ariana Grande (Mariah Carey cover)_clip4,-1
259_Emotions - Ariana Grande (Mariah Carey cover)_clip5,-1
259_Emotions - Ariana Grande (Mariah Carey cover)_clip6,-1
259_Emotions - Ariana Grande (Mariah Carey cover)_clip7,-1
260_Lady Gaga - Million Reasons (Lyrics)_clip0,-1
260_Lady Gaga - Million Reasons (Lyrics)_clip1,-1
260_Lady Gaga - Million Reasons (Lyrics)_clip2,-1
260_Lady Gaga - Million Reasons (Lyrics)_clip3,-1
260_Lady Gaga - Million Reasons (Lyrics)_clip4,-1
260_Lady Gaga - Million Reasons (Lyrics)_clip5,-1
261_Lauv ft. Julia Michaels - There's No Way [Official Video]_clip0,-1
261_Lauv ft. Julia Michaels - There's No Way [Official Video]_clip1,-1
261_Lauv ft. Julia Michaels - There's No Way [Official Video]_clip2,-1
261_Lauv ft. Julia Michaels - There's No Way [Official Video]_clip3,-1
261_Lauv ft. Julia Michaels - There's No Way [Official Video]_clip4,-1
262_Michael Bublé - I Believe in You [Official Music Video]_clip0,-1
262_Michael Bublé - I Believe in You [Official Music Video]_clip1,-1
